date,lead,model,rmse,mae,iiee,aee,me,me_iiee_ratio
2022-11-21,5,U-Net,0.060635194182395935,0.020831899717450142,70625.0,25625.0,45000.0,0.6371681415929203
2022-12-02,5,U-Net,0.061513107270002365,0.02717023529112339,43750.0,18750.0,25000.0,0.5714285714285714
2022-12-10,5,U-Net,0.06731846183538437,0.025864873081445694,100000.0,23750.0,76250.0,0.7625
2022-12-11,5,U-Net,0.09166158735752106,0.03389827162027359,132500.0,56250.0,76250.0,0.5754716981132075
2022-12-13,5,U-Net,0.08086814731359482,0.03241246938705444,130625.0,64375.0,66250.0,0.507177033492823
2022-12-17,5,U-Net,0.06952116638422012,0.026669351384043694,54375.0,625.0,53750.0,0.9885057471264368
2022-12-19,5,U-Net,0.07389488071203232,0.029578018933534622,44375.0,14375.0,30000.0,0.676056338028169
2022-12-20,5,U-Net,0.07001952081918716,0.028509391471743584,61250.0,13750.0,47500.0,0.7755102040816326
2022-12-21,5,U-Net,0.06997100263834,0.02837916649878025,57500.0,7500.0,50000.0,0.8695652173913043
2022-12-22,5,U-Net,0.070572130382061,0.028370363637804985,55625.0,9375.0,46250.0,0.8314606741573034
2022-12-23,5,U-Net,0.05606519803404808,0.023569291457533836,32500.0,11250.0,21250.0,0.6538461538461539
2022-12-30,5,U-Net,0.07057352364063263,0.028246836736798286,60625.0,625.0,60000.0,0.9896907216494846
2022-12-31,5,U-Net,0.08833540976047516,0.03581191226840019,84375.0,8125.0,76250.0,0.9037037037037037
2023-01-04,5,U-Net,0.0640655979514122,0.02640911564230919,69375.0,16875.0,52500.0,0.7567567567567568
2023-01-22,5,U-Net,0.06059346720576286,0.024512747302651405,68750.0,17500.0,51250.0,0.7454545454545455
2023-01-23,5,U-Net,0.049840398132801056,0.021254422143101692,48125.0,9375.0,38750.0,0.8051948051948052
2023-01-24,5,U-Net,0.04137767106294632,0.01734955422580242,36250.0,7500.0,28750.0,0.7931034482758621
2023-01-26,5,U-Net,0.0686955377459526,0.030473925173282623,41250.0,7500.0,33750.0,0.8181818181818182
2023-01-27,5,U-Net,0.06948527693748474,0.029920583590865135,52500.0,13750.0,38750.0,0.7380952380952381
2023-01-28,5,U-Net,0.0608832985162735,0.027639463543891907,58750.0,10000.0,48750.0,0.8297872340425532
2023-01-29,5,U-Net,0.05765753611922264,0.026063527911901474,55625.0,3125.0,52500.0,0.9438202247191011
2023-02-16,5,U-Net,0.09658537805080414,0.03502943366765976,81250.0,25000.0,56250.0,0.6923076923076923
2023-02-18,5,U-Net,0.06375507265329361,0.026260146871209145,55625.0,9375.0,46250.0,0.8314606741573034
2023-02-19,5,U-Net,0.057241011410951614,0.02571173943579197,62500.0,28750.0,33750.0,0.54
2023-02-28,5,U-Net,0.08409325033426285,0.03445586934685707,70000.0,32500.0,37500.0,0.5357142857142857
2023-03-04,5,U-Net,0.06292367726564407,0.025313427671790123,57500.0,15000.0,42500.0,0.7391304347826086
2023-03-13,5,U-Net,0.07568906992673874,0.028451552614569664,56875.0,23125.0,33750.0,0.5934065934065934
2023-03-14,5,U-Net,0.08723825961351395,0.032704196870326996,61875.0,1875.0,60000.0,0.9696969696969697
2023-03-15,5,U-Net,0.09682687371969223,0.03629850223660469,85000.0,8750.0,76250.0,0.8970588235294118
2023-03-16,5,U-Net,0.09268028289079666,0.03577281907200813,73750.0,26250.0,47500.0,0.6440677966101694
2023-03-17,5,U-Net,0.0732630118727684,0.0283760167658329,65000.0,17500.0,47500.0,0.7307692307692307
2023-03-18,5,U-Net,0.052912600338459015,0.02292497642338276,60000.0,2500.0,57500.0,0.9583333333333334
2023-03-19,5,U-Net,0.04875176399946213,0.02190672606229782,50000.0,7500.0,42500.0,0.85
2023-03-20,5,U-Net,0.050226036459207535,0.021724725142121315,53125.0,1875.0,51250.0,0.9647058823529412
2023-03-21,5,U-Net,0.046200286597013474,0.02110963687300682,43750.0,5000.0,38750.0,0.8857142857142857
2023-03-23,5,U-Net,0.051375363022089005,0.02411058358848095,43750.0,12500.0,31250.0,0.7142857142857143
2023-03-24,5,U-Net,0.05507652834057808,0.024569308385252953,58125.0,19375.0,38750.0,0.6666666666666666
2023-03-25,5,U-Net,0.05367609113454819,0.023384498432278633,45000.0,3750.0,41250.0,0.9166666666666666
2023-04-01,5,U-Net,0.05132308229804039,0.02153264358639717,33750.0,11250.0,22500.0,0.6666666666666666
2023-04-05,5,U-Net,0.047572776675224304,0.02025720477104187,38750.0,7500.0,31250.0,0.8064516129032258
2023-04-06,5,U-Net,0.04630151391029358,0.019341399893164635,41250.0,20000.0,21250.0,0.5151515151515151
2023-04-07,5,U-Net,0.04742974042892456,0.019958212971687317,36875.0,4375.0,32500.0,0.8813559322033898
2023-04-10,5,U-Net,0.049264442175626755,0.02183515764772892,39375.0,19375.0,20000.0,0.5079365079365079
2023-04-12,5,U-Net,0.04666683450341225,0.02088398113846779,48125.0,15625.0,32500.0,0.6753246753246753
2023-04-18,5,U-Net,0.07121312618255615,0.031567856669425964,51250.0,25000.0,26250.0,0.5121951219512195
2023-04-20,5,U-Net,0.09655798971652985,0.041489195078611374,83750.0,41250.0,42500.0,0.5074626865671642
2023-04-29,5,U-Net,0.05105262249708176,0.02396596595644951,38750.0,15000.0,23750.0,0.6129032258064516
2023-04-30,5,U-Net,0.06569614261388779,0.02874891087412834,45000.0,2500.0,42500.0,0.9444444444444444
2023-05-01,5,U-Net,0.06502015143632889,0.02857629396021366,40000.0,0.0,40000.0,1.0
2023-05-02,5,U-Net,0.05751312896609306,0.026065099984407425,40000.0,1250.0,38750.0,0.96875
2023-05-13,5,U-Net,0.07331160455942154,0.03146863728761673,45625.0,10625.0,35000.0,0.7671232876712328
2023-06-18,5,U-Net,0.09275249391794205,0.039044514298439026,82500.0,7500.0,75000.0,0.9090909090909091
2023-06-19,5,U-Net,0.08213934302330017,0.034244950860738754,83125.0,19375.0,63750.0,0.7669172932330827
2023-06-20,5,U-Net,0.0786324292421341,0.0332178920507431,105000.0,41250.0,63750.0,0.6071428571428571
2023-06-21,5,U-Net,0.07504650950431824,0.030750639736652374,113125.0,54375.0,58750.0,0.5193370165745856
2023-07-05,5,U-Net,0.07435202598571777,0.031529225409030914,116875.0,51875.0,65000.0,0.5561497326203209
2023-07-06,5,U-Net,0.0692983865737915,0.029649125412106514,115625.0,40625.0,75000.0,0.6486486486486487
2023-07-07,5,U-Net,0.06960026919841766,0.030137930065393448,100000.0,16250.0,83750.0,0.8375
2023-07-08,5,U-Net,0.06896127760410309,0.03000091016292572,99375.0,28125.0,71250.0,0.7169811320754716
2023-07-09,5,U-Net,0.06641735881567001,0.02864704839885235,106875.0,24375.0,82500.0,0.7719298245614035
2023-07-10,5,U-Net,0.06553937494754791,0.026590319350361824,93125.0,9375.0,83750.0,0.8993288590604027
2023-07-11,5,U-Net,0.07036388665437698,0.028889242559671402,93125.0,3125.0,90000.0,0.9664429530201343
2023-07-12,5,U-Net,0.06811784952878952,0.02680327743291855,80000.0,8750.0,71250.0,0.890625
2023-07-13,5,U-Net,0.06530924886465073,0.027187960222363472,68125.0,11875.0,56250.0,0.8256880733944955
2023-07-14,5,U-Net,0.0679616630077362,0.028833894059062004,71875.0,33125.0,38750.0,0.5391304347826087
2023-07-15,5,U-Net,0.07330209016799927,0.03120148926973343,68125.0,26875.0,41250.0,0.6055045871559633
2023-07-16,5,U-Net,0.06833291053771973,0.030018508434295654,66250.0,23750.0,42500.0,0.6415094339622641
2023-07-18,5,U-Net,0.06766115874052048,0.029692620038986206,56875.0,19375.0,37500.0,0.6593406593406593
2023-07-19,5,U-Net,0.07143568992614746,0.03010513260960579,56250.0,26250.0,30000.0,0.5333333333333333
2023-07-20,5,U-Net,0.0756450816988945,0.031075865030288696,59375.0,24375.0,35000.0,0.5894736842105263
2023-07-21,5,U-Net,0.0766618475317955,0.031407762318849564,59375.0,9375.0,50000.0,0.8421052631578947
2023-07-22,5,U-Net,0.07538279891014099,0.030453631654381752,63125.0,21875.0,41250.0,0.6534653465346535
2023-07-23,5,U-Net,0.06289152055978775,0.026230035349726677,63750.0,18750.0,45000.0,0.7058823529411765
2023-08-08,5,U-Net,0.071927011013031,0.029413864016532898,119375.0,59375.0,60000.0,0.5026178010471204
2023-08-22,5,U-Net,0.04686424508690834,0.01916387677192688,51875.0,4375.0,47500.0,0.9156626506024096
2023-08-23,5,U-Net,0.04749550670385361,0.01920071616768837,37500.0,1250.0,36250.0,0.9666666666666667
2023-08-24,5,U-Net,0.04984962195158005,0.019294243305921555,37500.0,7500.0,30000.0,0.8
2023-08-25,5,U-Net,0.051564041525125504,0.019582416862249374,41875.0,625.0,41250.0,0.9850746268656716
2023-08-26,5,U-Net,0.05269484966993332,0.0198727548122406,39375.0,9375.0,30000.0,0.7619047619047619
2023-08-29,5,U-Net,0.056917622685432434,0.020615890622138977,52500.0,25000.0,27500.0,0.5238095238095238
2023-08-30,5,U-Net,0.05993470177054405,0.021507399156689644,61250.0,21250.0,40000.0,0.6530612244897959
2023-08-31,5,U-Net,0.05371502786874771,0.02031649276614189,65000.0,30000.0,35000.0,0.5384615384615384
2023-09-17,5,U-Net,0.03556318208575249,0.013667050749063492,35625.0,6875.0,28750.0,0.8070175438596491
2023-09-18,5,U-Net,0.044597651809453964,0.016098298132419586,39375.0,3125.0,36250.0,0.9206349206349206
2023-09-19,5,U-Net,0.0342867486178875,0.013270072638988495,32500.0,0.0,32500.0,1.0
2023-09-20,5,U-Net,0.04008040204644203,0.014387733303010464,39375.0,10625.0,28750.0,0.7301587301587301
2023-09-21,5,U-Net,0.04893191158771515,0.01737004891037941,48750.0,23750.0,25000.0,0.5128205128205128
2023-09-22,5,U-Net,0.0520976223051548,0.01848044991493225,50000.0,21250.0,28750.0,0.575
2023-09-27,5,U-Net,0.046579860150814056,0.01688533090054989,50000.0,16250.0,33750.0,0.675
2023-09-28,5,U-Net,0.04788706824183464,0.01732092723250389,51875.0,25625.0,26250.0,0.5060240963855421
2023-10-04,5,U-Net,0.048339854925870895,0.018297754228115082,45000.0,1250.0,43750.0,0.9722222222222222
2023-10-05,5,U-Net,0.06139318272471428,0.02047766000032425,52500.0,18750.0,33750.0,0.6428571428571429
2023-10-06,5,U-Net,0.06832120567560196,0.022915460169315338,61875.0,21875.0,40000.0,0.6464646464646465
2023-10-18,5,U-Net,0.061633020639419556,0.025777200236916542,80625.0,14375.0,66250.0,0.8217054263565892
2023-10-19,5,U-Net,0.0691196471452713,0.027738705277442932,80625.0,11875.0,68750.0,0.8527131782945736
2023-11-03,5,U-Net,0.07596325129270554,0.031601838767528534,120625.0,29375.0,91250.0,0.7564766839378239
2023-11-04,5,U-Net,0.08376932144165039,0.03296361491084099,95625.0,625.0,95000.0,0.9934640522875817
2023-11-05,5,U-Net,0.07574056833982468,0.02998741902410984,83750.0,1250.0,82500.0,0.9850746268656716
2023-11-06,5,U-Net,0.07406783849000931,0.02744261361658573,76875.0,38125.0,38750.0,0.5040650406504065
2023-11-07,5,U-Net,0.06126154586672783,0.02464868128299713,60625.0,4375.0,56250.0,0.9278350515463918
2023-11-09,5,U-Net,0.053948115557432175,0.02346058376133442,59375.0,8125.0,51250.0,0.8631578947368421
2023-11-10,5,U-Net,0.06375184655189514,0.0275059025734663,100000.0,45000.0,55000.0,0.55
2023-11-11,5,U-Net,0.0696590319275856,0.028388185426592827,83750.0,13750.0,70000.0,0.835820895522388
2023-11-12,5,U-Net,0.06798651069402695,0.028441617265343666,73125.0,14375.0,58750.0,0.8034188034188035
2023-11-13,5,U-Net,0.07114935666322708,0.029566006734967232,75000.0,8750.0,66250.0,0.8833333333333333
2023-11-16,5,U-Net,0.06794783473014832,0.02912943623960018,75000.0,8750.0,66250.0,0.8833333333333333
2023-11-17,5,U-Net,0.07154262065887451,0.028070757165551186,111250.0,23750.0,87500.0,0.7865168539325843
2023-11-18,5,U-Net,0.07557777315378189,0.028226783499121666,105625.0,45625.0,60000.0,0.5680473372781065
2023-11-25,5,U-Net,0.07138586789369583,0.03087441623210907,90000.0,8750.0,81250.0,0.9027777777777778
2023-11-26,5,U-Net,0.07379897683858871,0.030213845893740654,94375.0,10625.0,83750.0,0.8874172185430463
2023-11-27,5,U-Net,0.06239533796906471,0.026397302746772766,67500.0,3750.0,63750.0,0.9444444444444444
2023-11-29,5,U-Net,0.08913479000329971,0.03652137517929077,116250.0,35000.0,81250.0,0.6989247311827957
2023-11-30,5,U-Net,0.08582670241594315,0.03695487231016159,84375.0,23125.0,61250.0,0.725925925925926
2023-12-01,5,U-Net,0.08086028695106506,0.034065041691064835,78125.0,16875.0,61250.0,0.784
2023-12-02,5,U-Net,0.0821143314242363,0.034629810601472855,53750.0,16250.0,37500.0,0.6976744186046512
2023-12-03,5,U-Net,0.09332486242055893,0.038885779678821564,81250.0,26250.0,55000.0,0.676923076923077
2023-12-04,5,U-Net,0.09771159291267395,0.038988180458545685,80000.0,17500.0,62500.0,0.78125
2023-12-15,5,U-Net,0.06867769360542297,0.028007352724671364,39375.0,6875.0,32500.0,0.8253968253968254
2023-12-16,5,U-Net,0.07296326011419296,0.02912287414073944,51875.0,16875.0,35000.0,0.6746987951807228
2023-12-17,5,U-Net,0.06962989270687103,0.028937149792909622,55000.0,21250.0,33750.0,0.6136363636363636
2023-12-18,5,U-Net,0.08694206178188324,0.03463800251483917,78125.0,38125.0,40000.0,0.512
2023-12-30,5,U-Net,0.06257033348083496,0.025048602372407913,48750.0,1250.0,47500.0,0.9743589743589743
2024-01-01,5,U-Net,0.09652134776115417,0.03841622546315193,107500.0,20000.0,87500.0,0.813953488372093
2024-01-09,5,U-Net,0.08108922839164734,0.033428385853767395,85625.0,41875.0,43750.0,0.5109489051094891
2024-01-12,5,U-Net,0.07785666733980179,0.02951611392199993,108750.0,52500.0,56250.0,0.5172413793103449
2024-01-13,5,U-Net,0.07258415967226028,0.029568104073405266,87500.0,3750.0,83750.0,0.9571428571428572
2024-01-14,5,U-Net,0.08434706181287766,0.033041875809431076,111250.0,51250.0,60000.0,0.5393258426966292
2024-01-15,5,U-Net,0.07940280437469482,0.031164204701781273,83750.0,25000.0,58750.0,0.7014925373134329
2024-01-18,5,U-Net,0.06663956493139267,0.0276635754853487,52500.0,7500.0,45000.0,0.8571428571428571
2024-02-04,5,U-Net,0.09735102951526642,0.04103817790746689,113125.0,46875.0,66250.0,0.585635359116022
2024-02-07,5,U-Net,0.09027226269245148,0.0376453623175621,107500.0,43750.0,63750.0,0.5930232558139535
2024-02-08,5,U-Net,0.08251002430915833,0.03414539992809296,92500.0,17500.0,75000.0,0.8108108108108109
2024-02-16,5,U-Net,0.09630273282527924,0.03680404648184776,161875.0,4375.0,157500.0,0.972972972972973
2024-02-17,5,U-Net,0.09949079155921936,0.03793228790163994,150625.0,28125.0,122500.0,0.8132780082987552
2024-02-18,5,U-Net,0.08702853322029114,0.03508654236793518,108750.0,16250.0,92500.0,0.8505747126436781
2024-02-29,5,U-Net,0.06126358360052109,0.02661503106355667,62500.0,3750.0,58750.0,0.94
2024-03-05,5,U-Net,0.07364661991596222,0.03543129563331604,59375.0,4375.0,55000.0,0.9263157894736842
2024-03-06,5,U-Net,0.06309384852647781,0.031401779502630234,47500.0,3750.0,43750.0,0.9210526315789473
2024-03-07,5,U-Net,0.055085211992263794,0.02288694866001606,44375.0,11875.0,32500.0,0.7323943661971831
2024-03-08,5,U-Net,0.05407620221376419,0.023463847115635872,56250.0,11250.0,45000.0,0.8
2024-03-09,5,U-Net,0.05917125195264816,0.02639876678586006,63750.0,28750.0,35000.0,0.5490196078431373
2024-03-12,5,U-Net,0.05814483016729355,0.024097612127661705,59375.0,18125.0,41250.0,0.6947368421052632
2024-03-13,5,U-Net,0.05819890275597572,0.02419198490679264,68750.0,17500.0,51250.0,0.7454545454545455
2024-03-14,5,U-Net,0.05066337063908577,0.022638889029622078,51250.0,6250.0,45000.0,0.8780487804878049
2024-03-15,5,U-Net,0.05032339692115784,0.022704098373651505,55000.0,0.0,55000.0,1.0
2024-03-26,5,U-Net,0.047695476561784744,0.020696666091680527,33750.0,12500.0,21250.0,0.6296296296296297
2024-03-29,5,U-Net,0.0522761195898056,0.022008134052157402,35625.0,10625.0,25000.0,0.7017543859649122
2024-04-07,5,U-Net,0.054369568824768066,0.024807346984744072,31875.0,1875.0,30000.0,0.9411764705882353
2024-04-08,5,U-Net,0.05725245177745819,0.027228886261582375,41250.0,10000.0,31250.0,0.7575757575757576
2024-04-09,5,U-Net,0.0655779093503952,0.02969536744058132,56250.0,2500.0,53750.0,0.9555555555555556
2024-04-10,5,U-Net,0.05744456499814987,0.026164516806602478,54375.0,8125.0,46250.0,0.8505747126436781
2024-04-11,5,U-Net,0.05445771664381027,0.02543257549405098,51250.0,13750.0,37500.0,0.7317073170731707
2024-04-14,5,U-Net,0.08788716793060303,0.035428598523139954,73750.0,30000.0,43750.0,0.5932203389830508
2024-04-15,5,U-Net,0.07678461074829102,0.033020418137311935,58750.0,1250.0,57500.0,0.9787234042553191
2024-04-16,5,U-Net,0.07740874588489532,0.032905030995607376,58750.0,26250.0,32500.0,0.5531914893617021
2024-04-30,5,U-Net,0.08532874286174774,0.038147035986185074,67500.0,5000.0,62500.0,0.9259259259259259
2024-05-01,5,U-Net,0.08717567473649979,0.03888330236077309,66250.0,0.0,66250.0,1.0
2024-05-02,5,U-Net,0.09312917292118073,0.04050923511385918,58125.0,18125.0,40000.0,0.6881720430107527
2024-05-03,5,U-Net,0.08144672214984894,0.03670767322182655,58125.0,19375.0,38750.0,0.6666666666666666
2024-05-04,5,U-Net,0.07801812887191772,0.035545676946640015,43125.0,5625.0,37500.0,0.8695652173913043
2024-05-05,5,U-Net,0.07568968832492828,0.0340183787047863,45000.0,20000.0,25000.0,0.5555555555555556
2024-05-20,5,U-Net,0.09973908215761185,0.046325720846652985,85625.0,18125.0,67500.0,0.7883211678832117
2024-06-11,5,U-Net,0.07974959164857864,0.037867844104766846,96875.0,45625.0,51250.0,0.5290322580645161
2024-06-12,5,U-Net,0.07785097509622574,0.03667569160461426,99375.0,41875.0,57500.0,0.5786163522012578
2024-06-13,5,U-Net,0.0813954696059227,0.03928585350513458,116250.0,33750.0,82500.0,0.7096774193548387
2024-06-14,5,U-Net,0.07620572298765182,0.03753228113055229,86875.0,34375.0,52500.0,0.60431654676259
2024-06-15,5,U-Net,0.07970671355724335,0.04014934226870537,87500.0,25000.0,62500.0,0.7142857142857143
2024-06-16,5,U-Net,0.08498304337263107,0.04248819500207901,102500.0,42500.0,60000.0,0.5853658536585366
2024-08-01,5,U-Net,0.04738576337695122,0.01844080165028572,57500.0,26250.0,31250.0,0.5434782608695652
2024-08-02,5,U-Net,0.0465533621609211,0.01835445500910282,49375.0,15625.0,33750.0,0.6835443037974683
2024-08-03,5,U-Net,0.04372648522257805,0.01771995797753334,42500.0,1250.0,41250.0,0.9705882352941176
2024-08-04,5,U-Net,0.03593828156590462,0.013946627266705036,31250.0,13750.0,17500.0,0.56
2024-08-13,5,U-Net,0.041147999465465546,0.015617381781339645,36250.0,13750.0,22500.0,0.6206896551724138
2024-08-20,5,U-Net,0.03479399159550667,0.013269173912703991,34375.0,14375.0,20000.0,0.5818181818181818
2024-08-30,5,U-Net,0.030763303861021996,0.011675498448312283,40625.0,18125.0,22500.0,0.5538461538461539
2024-09-02,5,U-Net,0.0371689572930336,0.01358275581151247,45000.0,2500.0,42500.0,0.9444444444444444
2024-09-04,5,U-Net,0.03705335780978203,0.01335467305034399,33125.0,10625.0,22500.0,0.6792452830188679
2024-09-07,5,U-Net,0.04087880626320839,0.014625056646764278,35625.0,5625.0,30000.0,0.8421052631578947
2024-09-19,5,U-Net,0.04357880726456642,0.016450006514787674,39375.0,15625.0,23750.0,0.6031746031746031
2024-09-21,5,U-Net,0.0462426096200943,0.016926709562540054,31250.0,8750.0,22500.0,0.72
2024-09-27,5,U-Net,0.04236618056893349,0.014981454238295555,38750.0,12500.0,26250.0,0.6774193548387096
2024-09-28,5,U-Net,0.04375682398676872,0.015410206280648708,31250.0,3750.0,27500.0,0.88
2024-09-29,5,U-Net,0.0475667379796505,0.015748854726552963,39375.0,8125.0,31250.0,0.7936507936507936
2024-10-06,5,U-Net,0.04097750410437584,0.014542104676365852,31875.0,13125.0,18750.0,0.5882352941176471
2024-10-07,5,U-Net,0.048310618847608566,0.01644907332956791,53750.0,20000.0,33750.0,0.627906976744186
2024-10-08,5,U-Net,0.04806477949023247,0.016032511368393898,51250.0,21250.0,30000.0,0.5853658536585366
2024-10-09,5,U-Net,0.049007561057806015,0.017014747485518456,67500.0,8750.0,58750.0,0.8703703703703703
2024-10-11,5,U-Net,0.08473210036754608,0.02609194628894329,151250.0,66250.0,85000.0,0.5619834710743802
2024-10-12,5,U-Net,0.08107313513755798,0.024515246972441673,122500.0,2500.0,120000.0,0.9795918367346939
2024-10-13,5,U-Net,0.07904615998268127,0.025470037013292313,136250.0,18750.0,117500.0,0.8623853211009175
2024-10-14,5,U-Net,0.09871435165405273,0.029902277514338493,164375.0,23125.0,141250.0,0.8593155893536122
2024-10-21,5,U-Net,0.09152086079120636,0.03356337174773216,103750.0,16250.0,87500.0,0.8433734939759037
2024-11-06,5,U-Net,0.0913524478673935,0.035758357495069504,77500.0,26250.0,51250.0,0.6612903225806451
2024-11-10,5,U-Net,0.08443577587604523,0.033294349908828735,76250.0,32500.0,43750.0,0.5737704918032787
2024-11-11,5,U-Net,0.06868300586938858,0.028327342122793198,96250.0,20000.0,76250.0,0.7922077922077922
2024-11-12,5,U-Net,0.07384937256574631,0.028084972873330116,77500.0,28750.0,48750.0,0.6290322580645161
2024-11-18,5,U-Net,0.09593003243207932,0.038952283561229706,112500.0,45000.0,67500.0,0.6
2024-11-25,5,U-Net,0.08590155094861984,0.03216205909848213,142500.0,60000.0,82500.0,0.5789473684210527
2024-11-30,5,U-Net,0.07839619368314743,0.028936972841620445,93750.0,5000.0,88750.0,0.9466666666666667
2024-12-03,5,U-Net,0.07251526415348053,0.029538901522755623,59375.0,26875.0,32500.0,0.5473684210526316
2024-12-04,5,U-Net,0.05965716764330864,0.027249060571193695,55625.0,20625.0,35000.0,0.6292134831460674
2024-12-08,5,U-Net,0.06951636075973511,0.027933280915021896,77500.0,0.0,77500.0,1.0
2024-12-14,5,U-Net,0.07729290425777435,0.030055690556764603,102500.0,21250.0,81250.0,0.7926829268292683
2024-12-15,5,U-Net,0.0847398042678833,0.03241707384586334,105625.0,1875.0,103750.0,0.9822485207100592
2024-12-17,5,U-Net,0.08314492553472519,0.03219655156135559,104375.0,13125.0,91250.0,0.874251497005988
2024-12-18,5,U-Net,0.06800638884305954,0.02768322266638279,75000.0,31250.0,43750.0,0.5833333333333334
2022-01-04,7,U-Net,0.09389904886484146,0.043002136051654816,79375.0,34375.0,45000.0,0.5669291338582677
2022-01-13,7,U-Net,0.07595432549715042,0.03338572755455971,74375.0,3125.0,71250.0,0.957983193277311
2022-01-14,7,U-Net,0.08467596769332886,0.037269219756126404,83125.0,36875.0,46250.0,0.556390977443609
2022-01-24,7,U-Net,0.09364230930805206,0.03472047299146652,95625.0,21875.0,73750.0,0.7712418300653595
2022-01-25,7,U-Net,0.09907296299934387,0.039065729826688766,98125.0,14375.0,83750.0,0.8535031847133758
2022-01-26,7,U-Net,0.09948815405368805,0.042855869978666306,103750.0,17500.0,86250.0,0.8313253012048193
2022-02-09,7,U-Net,0.09503201395273209,0.037760596722364426,118125.0,55625.0,62500.0,0.5291005291005291
2022-02-10,7,U-Net,0.09680251777172089,0.03893982246518135,125625.0,29375.0,96250.0,0.7661691542288557
2022-02-25,7,U-Net,0.07924512773752213,0.037933144718408585,75625.0,25625.0,50000.0,0.6611570247933884
2022-02-26,7,U-Net,0.08765470236539841,0.04152812063694,60625.0,18125.0,42500.0,0.7010309278350515
2022-02-27,7,U-Net,0.08695801347494125,0.04349800571799278,66875.0,29375.0,37500.0,0.5607476635514018
2022-02-28,7,U-Net,0.08217214047908783,0.038928620517253876,69375.0,5625.0,63750.0,0.918918918918919
2022-03-01,7,U-Net,0.09448427706956863,0.04330386221408844,76875.0,21875.0,55000.0,0.7154471544715447
2022-03-03,7,U-Net,0.09512127935886383,0.041904401034116745,86875.0,4375.0,82500.0,0.9496402877697842
2022-03-16,7,U-Net,0.08402524143457413,0.0339018851518631,93750.0,36250.0,57500.0,0.6133333333333333
2022-03-17,7,U-Net,0.09155642986297607,0.038158345967531204,108125.0,33125.0,75000.0,0.6936416184971098
2022-03-27,7,U-Net,0.08602698147296906,0.03841264173388481,68125.0,8125.0,60000.0,0.8807339449541285
2022-03-28,7,U-Net,0.07293621450662613,0.03431803733110428,45625.0,4375.0,41250.0,0.9041095890410958
2022-03-29,7,U-Net,0.07659648358821869,0.03564858436584473,80000.0,31250.0,48750.0,0.609375
2022-03-30,7,U-Net,0.0853138342499733,0.03958772495388985,89375.0,6875.0,82500.0,0.9230769230769231
2022-03-31,7,U-Net,0.08038146048784256,0.03896928206086159,78750.0,30000.0,48750.0,0.6190476190476191
2022-04-01,7,U-Net,0.07381930947303772,0.03668498992919922,51875.0,10625.0,41250.0,0.7951807228915663
2022-04-02,7,U-Net,0.07741440087556839,0.03765095770359039,55000.0,18750.0,36250.0,0.6590909090909091
2022-04-04,7,U-Net,0.07312455028295517,0.03143630176782608,72500.0,35000.0,37500.0,0.5172413793103449
2022-04-05,7,U-Net,0.07626547664403915,0.033070750534534454,71875.0,26875.0,45000.0,0.6260869565217392
2022-04-06,7,U-Net,0.07417557388544083,0.034489553421735764,92500.0,21250.0,71250.0,0.7702702702702703
2022-04-07,7,U-Net,0.07883510738611221,0.03600972145795822,101875.0,4375.0,97500.0,0.9570552147239264
2022-04-08,7,U-Net,0.08295387029647827,0.037165068089962006,99375.0,3125.0,96250.0,0.9685534591194969
2022-04-09,7,U-Net,0.08738382160663605,0.03822609782218933,98125.0,15625.0,82500.0,0.8407643312101911
2022-04-10,7,U-Net,0.08407209068536758,0.0352790467441082,108125.0,33125.0,75000.0,0.6936416184971098
2022-04-11,7,U-Net,0.08649154752492905,0.03588591888546944,110625.0,16875.0,93750.0,0.847457627118644
2022-04-12,7,U-Net,0.09676884114742279,0.03886769339442253,128750.0,52500.0,76250.0,0.5922330097087378
2022-04-16,7,U-Net,0.08765305578708649,0.03695664182305336,54375.0,16875.0,37500.0,0.6896551724137931
2022-04-17,7,U-Net,0.09056330472230911,0.037337008863687515,67500.0,31250.0,36250.0,0.5370370370370371
2022-04-25,7,U-Net,0.0992407500743866,0.04222622513771057,91875.0,25625.0,66250.0,0.7210884353741497
2022-04-27,7,U-Net,0.09057462215423584,0.03698258101940155,76250.0,35000.0,41250.0,0.5409836065573771
2022-04-29,7,U-Net,0.08192572742700577,0.03658540919423103,56250.0,12500.0,43750.0,0.7777777777777778
2022-05-13,7,U-Net,0.09531009197235107,0.043993622064590454,74375.0,31875.0,42500.0,0.5714285714285714
2022-05-14,7,U-Net,0.09859694540500641,0.04703923314809799,87500.0,22500.0,65000.0,0.7428571428571429
2022-05-15,7,U-Net,0.09951267391443253,0.04788647219538689,93125.0,25625.0,67500.0,0.7248322147651006
2022-06-02,7,U-Net,0.08573923259973526,0.03822879493236542,79375.0,15625.0,63750.0,0.8031496062992126
2022-06-03,7,U-Net,0.083140529692173,0.03765057027339935,78125.0,8125.0,70000.0,0.896
2022-06-17,7,U-Net,0.0879940316081047,0.03699994459748268,163125.0,80625.0,82500.0,0.5057471264367817
2022-06-18,7,U-Net,0.07960173487663269,0.03373394161462784,137500.0,53750.0,83750.0,0.6090909090909091
2022-06-19,7,U-Net,0.08288058638572693,0.03409290313720703,137500.0,36250.0,101250.0,0.7363636363636363
2022-06-20,7,U-Net,0.08454351872205734,0.034965500235557556,125000.0,42500.0,82500.0,0.66
